ID_PERSONA;cluster_id;TESTO_PULITO;ETA_x;DURATA;Ral di uscita_x;TITOLO_DI_STUDIO;SESSO;GENERAZIONE;QUALIFICA;CCNL;Contenuti tecnici;Commento1;Livello di autonomia;Commento2;Opportunità di proporre nuove idee;Commento3;Sfide connesse al ruolo;Commento4;Relazione con il team;Commento5;Relazione con il management;Commento6;Ambiente fisico di lavoro;Commento7;Compensation e benefit;Commento8;Bilanciamento lavoro-vita privata;Commento9;Cultura e valori aziendali;Commento10;Opportunità professionale in altra azienda;Maggiore allineamento rispetto a competenze e interessi;Maggiore impatto sul risultato;Nuove sfide;Migliore offerta di Compensation e/o Benefit;Migliore bilanciamento vita privata/lavoro;Altro;Commento_finale;Consiglieresti Hera ai tuoi amici?;Cosa avrebbe potuto fare l'azienda per evitare la tua uscita?;tfidf_attività;tfidf_autonomia;tfidf_avuto;tfidf_bene;tfidf_buon;tfidf_cui;tfidf_esperienza;tfidf_feedback;tfidf_lavorare;tfidf_modo;tfidf_ottimo;tfidf_parte;tfidf_poco;tfidf_punto;tfidf_qualche;tfidf_sempre;tfidf_solo;tfidf_team;ANZIANITA_AZIENDALE;Ral di uscita_y;ETA_y;valutazione performance 2022;valutazione performance 2023;valutazione performance 2024;valutazione performance 2025;valutazione performance 2026;QUALIFICA_Operaio;QUALIFICA_Quadro;MACROGRUPPO_Ambiente, Economia Circolare e Servizi Operativi (2);MACROGRUPPO_Energie Rinnovabili;MACROGRUPPO_Governance, Persone e Funzioni Centrali;MACROGRUPPO_Gruppo Territoriale e Controllate;MACROGRUPPO_Gruppo Territoriale e Controllate (2);MACROGRUPPO_Innovazione e Trasformazione Digitale;MACROGRUPPO_Mercato, Clienti e Vendite;MACROGRUPPO_Reti e Infrastrutture;MACROGRUPPO_Servizi Corporate;MACROGRUPPO_Sviluppo Business e Partnership;MACRO_FAMIGLIA_PROFESSIONALE_ACQUISTI E APPALTI;MACRO_FAMIGLIA_PROFESSIONALE_AMBIENTE;MACRO_FAMIGLIA_PROFESSIONALE_AMMINISTRAZIONE, FINANZA E CONTROLLO;MACRO_FAMIGLIA_PROFESSIONALE_BUSINESS DEVELOPMENT;MACRO_FAMIGLIA_PROFESSIONALE_COMUNICAZIONE E STAKEHOLDER MANAGEMENT;MACRO_FAMIGLIA_PROFESSIONALE_DISTRIBUZIONE ENERGY;MACRO_FAMIGLIA_PROFESSIONALE_EDILE;MACRO_FAMIGLIA_PROFESSIONALE_ILLUMINAZIONE PUBBLICA;MACRO_FAMIGLIA_PROFESSIONALE_INFORMATION E COMMUNICATION TECHNOLOGY;MACRO_FAMIGLIA_PROFESSIONALE_INGEGNERIA;MACRO_FAMIGLIA_PROFESSIONALE_INNOVAZIONE E SVILUPPO TECNOLOGICO;MACRO_FAMIGLIA_PROFESSIONALE_LABORATORI;MACRO_FAMIGLIA_PROFESSIONALE_MARKETING, VENDITA E GESTIONE CLIENTI;MACRO_FAMIGLIA_PROFESSIONALE_OPERATIONS;MACRO_FAMIGLIA_PROFESSIONALE_PERSONALE E ORGANIZZAZIONE;MACRO_FAMIGLIA_PROFESSIONALE_REGOLAZIONE, GOVERNANCE E COMPLIANCE;MACRO_FAMIGLIA_PROFESSIONALE_Sconosciuto;MACRO_FAMIGLIA_PROFESSIONALE_TRADING;MACRO_FAMIGLIA_PROFESSIONALE_VARIE;FL_RESPONSABILE_Sconosciuto;FL_RESPONSABILE_Sì
1345_ACR;9;punto forza sfide tecniche stimolanti varie superato nettamente attese tratti buon margine qualche vincolo area cui può lavorare sotto idee raramente accolte pesato decisione buona obiettivi abbastanza sfidanti supportato permanenza abbastanza buona disponibilità carichi pesanti area cui può lavorare alterno comunicazione aiuterebbe area cui può lavorare sopra spazi strumenti buoni supportato permanenza ben lontano quanto aspettavo retribuzione percepita competitiva inciso modo significativo purtroppo reperibilità picchi frequenti pesato decisione tratti allineamento sufficiente inciso parte;45;4;27847,95013;LICENZA MEDIA;M;GEN X;Operaio;EDILE;5;"Punto di forza: sfide tecniche stimolanti e varie; ha superato nettamente le attese.";3;"In linea a tratti: buon margine, con qualche vincolo; è un'area su cui si può lavorare.";1;"Molto sotto le aspettative: idee raramente accolte; ha pesato molto sulla decisione.";4;"Valutazione buona: obiettivi abbastanza sfidanti; ha supportato la permanenza.";3;"Abbastanza in linea: buona disponibilità, ma carichi pesanti; è un'area su cui si può lavorare.";3;"Alterno: più comunicazione aiuterebbe; è un'area su cui si può lavorare.";4;"Sopra le aspettative: spazi e strumenti buoni; ha supportato la permanenza.";1;"Ben lontano da quanto mi aspettavo: retribuzione percepita non competitiva; ha inciso in modo significativo.";1;"Purtroppo non in linea: reperibilità/picchi frequenti; ha pesato molto sulla decisione.";3;"In linea a tratti: allineamento sufficiente; ha inciso in parte.";0;0;0;0;0;1;0;;8;Migliore pianificazione dei carichi e più flessibilità.;0;0;0;0;0,097465134;0,235970361;0;0;0,230996456;0,118303289;0;0,08105526;0;0,063700181;0,1106988;0;0;0;-0,516037918;-0,019812905;-1,330886053;8;1;1;4;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1310_ACR;3;crescita tecnica possibile continua area cui può lavorare eccellente libertà impostare attività soluzioni stato punto forza critico difficile trasformare proposte azioni stato elemento determinante pienamente attività spesso simili avuto impatto debole previsto coordinamento volte faticoso contribuito alcuni abbastanza gestione discreta stato decisivo maggiore chiarezza sarebbe stato ottimo discreto strumenti sufficienti inciso parte alterno base determinato solo smart working ben gestito apprezzato purtroppo valori percepiti poco coerenti pratiche inciso modo significativo;53;4;27847,95013;DIPLOMA;M;GEN X;Operaio;EDILE;3;"Soddisfacente ma migliorabile: crescita tecnica possibile ma non continua; è un'area su cui si può lavorare.";5;"Eccellente: libertà di impostare attività e soluzioni; è stato un punto di forza.";1;"Aspetto critico: difficile trasformare proposte in azioni; è stato un elemento determinante.";2;"Non pienamente soddisfacente: attività spesso simili; ha avuto un impatto.";2;"Più debole del previsto: coordinamento a volte faticoso; ha contribuito alla scelta. In alcuni periodi era diverso.";3;"Abbastanza in linea: gestione discreta, migliorabile; non è stato decisivo, ma migliorabile. Con maggiore chiarezza sarebbe stato ottimo.";3;"Nel complesso discreto: strumenti sufficienti; ha inciso in parte.";3;"Alterno: in linea con aspettative di base; non ha determinato la scelta da solo.";4;"Molto positivo: smart working ben gestito; è un aspetto che ho apprezzato.";1;"Purtroppo non in linea: valori percepiti poco coerenti con le pratiche; ha inciso in modo significativo.";0;1;0;0;0;0;0;;7;Canali strutturati per valorizzare idee e iniziative.;0,31549615;0;0,125449797;0;0;0,104882601;0;0;0,102671832;0,157748075;0,11522703;0,108080775;0,126179271;0,084939151;0;0;0,089758235;0;-0,820098328;-0,273487784;0,494730103;8;8;6;6;5;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2885_ACR;7;tratti buon mix dipendeva progetto determinato solo dipendeva progetto discreto autonomia sufficiente costante stato decisivo ben lontano quanto aspettavo processi poco aperti cambiamento stato elemento determinante discreto sfide presenti continue determinato solo maggiore chiarezza sarebbe stato ottimo ben oltre team coeso reso esperienza positiva ben lontano quanto aspettavo supporto insufficiente inciso modo significativo tratti ambiente dipendeva sede resta punto miglioramento dipendeva progetto discreto base inciso parte carichi generalmente equilibrati supportato permanenza maggiore chiarezza sarebbe stato ottimo alterno allineamento sufficiente stato decisivo;57;4;27847,95013;LICENZA MEDIA;M;GEN X;Operaio;EDILE;3;"In linea a tratti: buon mix ma dipendeva dal progetto; non ha determinato la scelta da solo. Dipendeva molto dal progetto.";3;"Nel complesso discreto: autonomia sufficiente, ma non costante; non è stato decisivo, ma migliorabile.";1;"Ben lontano da quanto mi aspettavo: processi poco aperti al cambiamento; è stato un elemento determinante.";3;"Nel complesso discreto: sfide presenti, ma non continue; non ha determinato la scelta da solo. Con maggiore chiarezza sarebbe stato ottimo.";5;"Ben oltre le aspettative: team molto coeso; ha reso l'esperienza molto positiva.";1;"Ben lontano da quanto mi aspettavo: supporto insufficiente; ha inciso in modo significativo.";3;"In linea a tratti: ambiente ok, dipendeva dalla sede; resta un punto di miglioramento. Dipendeva molto dal progetto.";3;"Nel complesso discreto: in linea con aspettative di base; ha inciso in parte.";4;"Molto positivo: carichi generalmente equilibrati; ha supportato la permanenza. Con maggiore chiarezza sarebbe stato ottimo.";3;"Alterno: allineamento sufficiente; non è stato decisivo, ma migliorabile.";0;0;0;0;1;0;0;;6;Canali strutturati per valorizzare idee e iniziative.;0;0,114933178;0;0;0,094933493;0;0,075366349;0;0;0,115230381;0,168339988;0,078949863;0,092170288;0,06204558;0;0;0,13113156;0,106086657;-0,693406491;-0,214121315;-1,330886053;8;8;7;3;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
3361_ACR;3;ben oltre sfide tecniche stimolanti varie superato nettamente attese buona fiducia responsabilità stato buona feedback costruttivo iniziative apprezzato pienamente sfide limitate tempo inciso pur essendo unico tratti buona disponibilità carichi pesanti resta punto miglioramento esperienza solida priorità abbastanza chiare stato buona dotazioni adeguate funzionato bene base resta punto miglioramento buona buona flessibilità funzionato bene alcuni ben oltre forte coerenza valoriale superato nettamente attese;47;4;31549;DIPLOMA;M;GEN X;Impiegato;EDILE;5;"Ben oltre le aspettative: sfide tecniche stimolanti e varie; ha superato nettamente le attese.";4;"Molto positivo: buona fiducia e responsabilità; non è stato un motivo di uscita.";4;"Valutazione buona: feedback costruttivo sulle iniziative; è un aspetto che ho apprezzato.";2;"Non pienamente soddisfacente: sfide limitate nel tempo; ha inciso, pur non essendo l'unico motivo.";3;"In linea a tratti: buona disponibilità, ma carichi pesanti; resta un punto di miglioramento.";4;"Esperienza solida: priorità abbastanza chiare; non è stato un motivo di uscita.";4;"Valutazione buona: dotazioni adeguate; ha funzionato bene.";3;"Soddisfacente ma migliorabile: in linea con aspettative di base; resta un punto di miglioramento.";4;"Valutazione buona: buona flessibilità; ha funzionato bene. In alcuni periodi era diverso.";5;"Ben oltre le aspettative: forte coerenza valoriale; ha superato nettamente le attese.";0;0;0;1;0;0;0;;7;Percorsi di crescita più chiari e progetti più sfidanti.;0;0;0;0,190761019;0;0;0,079351584;0,110432064;0;0;0;0;0;0,130652874;0;0;0;0;-0,75675241;0,388983419;0,975155407;8;2;4;6;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
336_ACR;3;purtroppo poca esposizione temi specialistici inciso modo significativo critico decisioni centralizzate stato elemento determinante punto forza proposte trasformate risultati reso esperienza positiva sfide presenti continue inciso parte critico ruoli carichi poco equilibrati inciso modo significativo alterno gestione discreta stato decisivo tratti qualche miglioramento possibile area cui può lavorare maggiore chiarezza sarebbe stato ottimo complessivamente adeguata area cui può lavorare critico difficile staccare pesato decisione margine alcuni comportamenti aumentato insoddisfazione alcuni;40;4;27847,95013;;M;MILLENNIALS;Operaio;EDILE;1;"Purtroppo non in linea: poca esposizione a temi specialistici; ha inciso in modo significativo.";1;"Aspetto critico: decisioni molto centralizzate; è stato un elemento determinante.";5;"Punto di forza: proposte trasformate in risultati; ha reso l'esperienza molto positiva.";3;"Soddisfacente ma migliorabile: sfide presenti, ma non continue; ha inciso in parte.";1;"Aspetto critico: ruoli e carichi poco equilibrati; ha inciso in modo significativo.";3;"Alterno: gestione discreta, migliorabile; non è stato decisivo, ma migliorabile.";3;"In linea a tratti: qualche miglioramento possibile; è un'area su cui si può lavorare. Con maggiore chiarezza sarebbe stato ottimo.";3;"Soddisfacente ma migliorabile: complessivamente adeguata; è un'area su cui si può lavorare.";1;"Aspetto critico: difficile staccare; ha pesato molto sulla decisione.";2;"C'era margine: alcuni comportamenti non in linea; ha aumentato l'insoddisfazione. In alcuni periodi era diverso.";0;0;0;0;0;1;0;;8;Più delega e chiarezza sulle responsabilità.;0;0;0;0;0;0,158955782;0,078183918;0;0,15560523;0,239076532;0,087316687;0,081901401;0,095616072;0,064365152;0,111854393;0;0;0;-0,592053021;-0,372968017;-1,234800992;8;0;7;4;5;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3212_ACR;2;davvero sfide tecniche stimolanti varie superato nettamente attese sotto necessità maggiore fiducia avuto impatto margine tempi lunghi portare avanti iniziative avuto impatto sarebbe esperienza solida progetti interessanti stato elemento spesso oltre buon clima supporto stato ben oltre forte supporto direzione reso esperienza positiva spesso oltre dotazioni adeguate funzionato bene ben oltre riconoscimento economico superiore attese stato punto forza eccellente grande flessibilità ciò mancherà cultura inciso parte;39;4;25163,81361;LICENZA MEDIA;M;MILLENNIALS;Operaio;EDILE;5;"Aspetto davvero positivo: sfide tecniche stimolanti e varie; ha superato nettamente le attese.";2;"Sotto le aspettative: necessità di maggiore fiducia; ha avuto un impatto.";2;"C'era margine: tempi lunghi per portare avanti iniziative; ha avuto un impatto. Con piccoli aggiustamenti sarebbe migliorato molto.";4;"Esperienza solida: progetti interessanti; è stato un elemento positivo.";4;"In linea e spesso oltre: buon clima e supporto; non è stato un motivo di uscita.";5;"Ben oltre le aspettative: forte supporto e direzione; ha reso l'esperienza molto positiva.";4;"In linea e spesso oltre: dotazioni adeguate; ha funzionato bene.";5;"Ben oltre le aspettative: riconoscimento economico superiore alle attese; è stato un punto di forza.";5;"Eccellente: grande flessibilità; è ciò che mi mancherà di più.";3;"Soddisfacente ma migliorabile: cultura ok nel complesso; ha inciso in parte.";0;0;1;0;0;0;0;;7;Più delega e chiarezza sulle responsabilità e Canali strutturati per valorizzare idee e iniziative.;0;0;0,213002017;0,105283992;0,110331695;0;0,175181525;0;0;0;0;0,091755521;0;0,072109366;0;0;0;0;-0,642729756;-0,37219616;0,302559981;8;1;3;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
1852_ACR;9;margine contenuti tecnici sempre profondi avuto impatto eccellente forte responsabilizzazione ciò mancherà solo parzialmente ascolto presente poco strutturato stato fattore rilevante maggiore chiarezza sarebbe stato ottimo discreto sfide presenti continue area cui può lavorare tratti team alti bassi determinato solo sarebbe ben oltre leadership efficace ciò mancherà davvero ottima organizzazione degli spazi ciò mancherà buona riconoscimento coerente funzionato bene ben lontano quanto aspettavo carichi orari spesso sostenibili pesato decisione critico distanza rispetto mio modo lavorare stato motivi principali coerente mie competenze interessi;33;4;29912,4;LAUREA;F;MILLENNIALS;Impiegato;EDILE;2;"C'era margine: contenuti tecnici non sempre profondi; ha avuto un impatto.";5;"Eccellente: forte responsabilizzazione; è ciò che mi mancherà di più.";2;"Solo parzialmente in linea: ascolto presente ma poco strutturato; è stato un fattore rilevante. Con maggiore chiarezza sarebbe stato ottimo.";3;"Nel complesso discreto: sfide presenti, ma non continue; è un'area su cui si può lavorare.";3;"In linea a tratti: team ok, con alti e bassi; non ha determinato la scelta da solo. Con piccoli aggiustamenti sarebbe migliorato molto.";5;"Ben oltre le aspettative: leadership molto efficace; è ciò che mi mancherà di più.";5;"Aspetto davvero positivo: ottima organizzazione degli spazi; è ciò che mi mancherà di più.";4;"Valutazione buona: riconoscimento coerente; ha funzionato bene.";1;"Ben lontano da quanto mi aspettavo: carichi e orari spesso non sostenibili; ha pesato molto sulla decisione.";1;"Aspetto critico: distanza rispetto al mio modo di lavorare; è stato uno dei motivi principali.";0;1;0;0;0;0;0;Ruolo più coerente con le mie competenze e interessi.;7;Migliore pianificazione dei carichi e più flessibilità.;0;0;0,099122151;0,097989455;0;0,08287131;0;0;0,162249012;0,124642119;0,091044795;0;0,099698533;0;0;0,083421641;0,141842068;0,114751558;-0,693406491;0,039207559;-1,234800992;8;3;2;6;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
3,00001E+14;3;purtroppo operativo ripetitivo stato motivi principali tratti buon margine qualche vincolo area cui può lavorare maggiore chiarezza sarebbe stato ottimo margine ascolto presente poco strutturato aumentato insoddisfazione abbastanza alcuni stimolanti resta punto miglioramento eccellente team coeso reso esperienza positiva spesso oltre feedback regolare funzionato bene spazi strumenti buoni apprezzato sotto progressioni lente aumentato insoddisfazione purtroppo difficile staccare stato motivi principali valori chiari stato elemento;34;2;24926,85;DIPLOMA;M;MILLENNIALS;Operaio;FEDERAMBIENTE;1;"Purtroppo non in linea: molto lavoro operativo ripetitivo; è stato uno dei motivi principali.";3;"In linea a tratti: buon margine, con qualche vincolo; è un'area su cui si può lavorare. Con maggiore chiarezza sarebbe stato ottimo.";2;"C'era margine: ascolto presente ma poco strutturato; ha aumentato l'insoddisfazione.";3;"Abbastanza in linea: alcuni periodi più stimolanti; resta un punto di miglioramento.";5;"Eccellente: team molto coeso; ha reso l'esperienza molto positiva.";4;"In linea e spesso oltre: feedback regolare; ha funzionato bene.";4;"Molto positivo: spazi e strumenti buoni; è un aspetto che ho apprezzato.";2;"Sotto le aspettative: progressioni lente; ha aumentato l'insoddisfazione.";1;"Purtroppo non in linea: difficile staccare; è stato uno dei motivi principali.";4;"Molto positivo: valori chiari; è stato un elemento positivo.";0;0;0;0;0;1;0;;7;Canali strutturati per valorizzare idee e iniziative.;0;0;0;0,104567437;0,109580786;0,088434419;0,086994626;0,121068737;0,086570353;0;0,097156586;0;0,106391245;0,071618595;0,124459496;0;0;0,122454772;-0,693406491;-0,273487784;-0,754375688;8;3;6;6;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3E+14;3;discreto crescita tecnica possibile continua area cui può lavorare davvero ampia autonomia ownership degli aspetti migliori pienamente ascolto presente poco strutturato stato fattore rilevante ben oltre sfide elevate stimolanti reso esperienza positiva critico conflitti gestiti stato elemento determinante ben oltre feedback continuo utile ciò mancherà davvero strumenti eccellenti ciò mancherà discreto complessivamente adeguata determinato solo margine picchi ricorrenti aumentato insoddisfazione dipendeva progetto discreto valori condivisibili sempre applicati determinato solo;27;1;41242,49;LAUREA;F;GEN Z;Impiegato;FEDERGASACQUA;3;"Nel complesso discreto: crescita tecnica possibile ma non continua; è un'area su cui si può lavorare.";5;"Aspetto davvero positivo: ampia autonomia e ownership; è uno degli aspetti migliori.";2;"Non pienamente soddisfacente: ascolto presente ma poco strutturato; è stato un fattore rilevante.";5;"Ben oltre le aspettative: sfide elevate e stimolanti; ha reso l'esperienza molto positiva.";1;"Aspetto critico: conflitti non gestiti; è stato un elemento determinante.";5;"Ben oltre le aspettative: feedback continuo e utile; è ciò che mi mancherà di più.";5;"Aspetto davvero positivo: strumenti eccellenti; è ciò che mi mancherà di più.";3;"Nel complesso discreto: complessivamente adeguata; non ha determinato la scelta da solo.";2;"C'era margine: picchi ricorrenti; ha aumentato l'insoddisfazione. Dipendeva molto dal progetto.";3;"Nel complesso discreto: valori condivisibili, ma non sempre applicati; non ha determinato la scelta da solo.";0;0;0;0;0;1;0;;7;Migliore pianificazione dei carichi e più flessibilità.;0;0,130337814;0;0;0;0,086882317;0,085467794;0,118943875;0,085050967;0;0;0;0,104523986;0;0;0,087459284;0,148707286;0;-0,807429145;-0,40734228;1,35949565;8;4;4;6;5;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3E+14;0;abbastanza crescita tecnica possibile continua area cui può lavorare pienamente autonomia limitata alcuni temi aumentato insoddisfazione maggiore chiarezza sarebbe stato ottimo tratti alcune idee recepite altre meno determinato solo davvero responsabilità crescenti degli aspetti migliori decisamente insufficiente collaborazione difficile pesato decisione critico poca chiarezza priorità stato motivi principali davvero ambiente confortevole ciò mancherà abbastanza margini variabile benefit area cui può lavorare maggiore chiarezza sarebbe stato ottimo solo parzialmente picchi ricorrenti contribuito discreto cultura determinato solo;41;10;41477,27;LAUREA;M;MILLENNIALS;Impiegato;FEDERGASACQUA;3;"Abbastanza in linea: crescita tecnica possibile ma non continua; è un'area su cui si può lavorare.";2;"Non pienamente soddisfacente: autonomia limitata su alcuni temi; ha aumentato l'insoddisfazione. Con maggiore chiarezza sarebbe stato ottimo.";3;"In linea a tratti: alcune idee recepite, altre meno; non ha determinato la scelta da solo.";5;"Aspetto davvero positivo: responsabilità crescenti; è uno degli aspetti migliori.";1;"Decisamente insufficiente: collaborazione difficile; ha pesato molto sulla decisione.";1;"Aspetto critico: poca chiarezza su priorità; è stato uno dei motivi principali.";5;"Aspetto davvero positivo: ambiente molto confortevole; è ciò che mi mancherà di più.";3;"Abbastanza in linea: margini su variabile/benefit; è un'area su cui si può lavorare. Con maggiore chiarezza sarebbe stato ottimo.";2;"Solo parzialmente in linea: picchi ricorrenti; ha contribuito alla scelta.";3;"Nel complesso discreto: cultura ok nel complesso; non ha determinato la scelta da solo.";0;0;1;0;0;0;0;;6;Migliore pianificazione dei carichi e più flessibilità.;0;0,117491235;0;0;0;0,156637747;0;0;0,153336056;0;0,172086716;0;0;0;0;0;0,201075215;0;-0,680737307;-0,29794026;1,263410589;7;4;8;6;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
3E+14;3;spesso oltre collaborazioni utili colleghi esperti stato elemento pienamente necessità maggiore fiducia aumentato insoddisfazione ben lontano quanto aspettavo idee raramente accolte pesato decisione discreto sviluppo possibile rotazione determinato solo alterno team alti bassi determinato solo buona buona guida confronto stato elemento ben oltre ambiente confortevole reso esperienza positiva abbastanza base inciso parte gestibile picchi inciso parte sopra buona attenzione persone risultati supportato permanenza;38;7;41104,59;LAUREA;M;MILLENNIALS;Impiegato;FEDERGASACQUA;4;"In linea e spesso oltre: collaborazioni utili con colleghi esperti; è stato un elemento positivo.";2;"Non pienamente soddisfacente: necessità di maggiore fiducia; ha aumentato l'insoddisfazione.";1;"Ben lontano da quanto mi aspettavo: idee raramente accolte; ha pesato molto sulla decisione.";3;"Nel complesso discreto: sviluppo possibile con più rotazione; non ha determinato la scelta da solo.";3;"Alterno: team ok, con alti e bassi; non ha determinato la scelta da solo.";4;"Valutazione buona: buona guida e confronto; è stato un elemento positivo.";5;"Ben oltre le aspettative: ambiente molto confortevole; ha reso l'esperienza molto positiva.";3;"Abbastanza in linea: in linea con aspettative di base; ha inciso in parte.";3;"Soddisfacente ma migliorabile: gestibile, con picchi; ha inciso in parte.";4;"Sopra le aspettative: buona attenzione a persone e risultati; ha supportato la permanenza.";0;0;1;0;0;0;0;;9;Canali strutturati per valorizzare idee e iniziative.;0;0;0;0;0;0;0,106829514;0;0;0;0;0,223818071;0;0;0;0;0,185875009;0,150374619;-0,617391388;0,263373157;-0,850460749;8;6;7;6;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
